Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.156,0.165,0.171,0.178,0.186,0.193,0.202,0.208,0.214,0.22,0.269,0.065,0.088,0.1,0.107,0.114,0.119,0.123,0.126,0.129,0.132,0.143
Fold2,0.156,0.162,0.172,0.179,0.187,0.193,0.2,0.207,0.214,0.22,0.268,0.065,0.085,0.1,0.107,0.112,0.116,0.12,0.122,0.126,0.129,0.139
Fold3,0.151,0.161,0.167,0.177,0.185,0.191,0.198,0.204,0.21,0.216,0.264,0.063,0.087,0.098,0.109,0.115,0.12,0.123,0.127,0.129,0.131,0.141
Fold4,0.136,0.15,0.16,0.171,0.179,0.187,0.194,0.2,0.206,0.212,0.261,0.051,0.075,0.088,0.098,0.103,0.109,0.112,0.115,0.117,0.119,0.13
Fold5,0.143,0.153,0.165,0.174,0.182,0.19,0.197,0.205,0.211,0.217,0.266,0.052,0.071,0.085,0.095,0.101,0.106,0.11,0.114,0.117,0.119,0.129
Mean,0.148,0.158,0.167,0.176,0.184,0.191,0.198,0.205,0.211,0.217,0.266,0.059,0.081,0.094,0.103,0.109,0.114,0.118,0.121,0.124,0.126,0.137
