Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.348,0.375,0.383,0.401,0.419,0.431,0.443,0.451,0.46,0.468,0.541,0.304,0.375,0.4,0.421,0.433,0.439,0.445,0.448,0.449,0.451,0.459
Fold2,0.452,0.443,0.437,0.438,0.443,0.449,0.46,0.467,0.477,0.487,0.563,0.407,0.469,0.486,0.496,0.507,0.514,0.518,0.519,0.521,0.522,0.531
Fold3,0.387,0.396,0.393,0.403,0.409,0.42,0.428,0.434,0.442,0.452,0.535,0.342,0.407,0.427,0.444,0.452,0.459,0.463,0.465,0.468,0.469,0.479
Fold4,0.41,0.415,0.422,0.431,0.437,0.449,0.458,0.467,0.475,0.487,0.561,0.372,0.44,0.468,0.481,0.488,0.494,0.498,0.501,0.502,0.504,0.514
Fold5,0.187,0.191,0.205,0.222,0.233,0.245,0.255,0.261,0.273,0.282,0.371,0.168,0.198,0.222,0.241,0.248,0.257,0.263,0.265,0.269,0.272,0.286
Mean,0.357,0.364,0.368,0.379,0.388,0.399,0.408,0.416,0.425,0.435,0.514,0.319,0.378,0.401,0.417,0.426,0.433,0.437,0.439,0.442,0.444,0.454
