Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.568,0.608,0.625,0.653,0.671,0.69,0.704,0.713,0.722,0.729,0.76,0.532,0.596,0.618,0.632,0.638,0.648,0.651,0.653,0.655,0.655,0.66
Fold2,0.414,0.433,0.465,0.487,0.51,0.532,0.552,0.562,0.572,0.581,0.631,0.389,0.43,0.453,0.464,0.475,0.484,0.493,0.496,0.499,0.501,0.51
Fold3,0.433,0.48,0.502,0.524,0.541,0.55,0.57,0.58,0.592,0.598,0.64,0.414,0.475,0.498,0.512,0.52,0.523,0.528,0.53,0.534,0.536,0.544
Fold4,0.561,0.584,0.609,0.634,0.648,0.664,0.68,0.688,0.705,0.71,0.745,0.529,0.589,0.623,0.642,0.651,0.655,0.66,0.661,0.663,0.663,0.665
Fold5,0.408,0.449,0.469,0.501,0.524,0.544,0.562,0.574,0.585,0.596,0.643,0.389,0.449,0.475,0.49,0.502,0.513,0.518,0.521,0.523,0.526,0.533
Mean,0.477,0.511,0.534,0.56,0.579,0.596,0.614,0.623,0.635,0.643,0.684,0.45,0.508,0.533,0.548,0.557,0.565,0.57,0.572,0.575,0.576,0.582
