Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
,0.632,0.644,0.658,0.675,0.69,0.701,0.713,0.722,0.732,0.741,0.801,0.496,0.571,0.598,0.613,0.62,0.625,0.628,0.631,0.632,0.633,0.637
Mean,0.632,0.644,0.658,0.675,0.69,0.701,0.713,0.722,0.732,0.741,0.801,0.496,0.571,0.598,0.613,0.62,0.625,0.628,0.631,0.632,0.633,0.637
