Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
,0.707,0.707,0.714,0.726,0.737,0.748,0.757,0.767,0.775,0.782,0.822,0.611,0.673,0.693,0.704,0.711,0.714,0.716,0.718,0.719,0.719,0.722
Mean,0.707,0.707,0.714,0.726,0.737,0.748,0.757,0.767,0.775,0.782,0.822,0.611,0.673,0.693,0.704,0.711,0.714,0.716,0.718,0.719,0.719,0.722
