Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold5,0.427,0.42,0.42,0.423,0.426,0.43,0.434,0.438,0.442,0.446,0.48,0.293,0.347,0.369,0.38,0.387,0.393,0.396,0.398,0.4,0.402,0.41
Mean,0.427,0.42,0.42,0.423,0.426,0.43,0.434,0.438,0.442,0.446,0.48,0.293,0.347,0.369,0.38,0.387,0.393,0.396,0.398,0.4,0.402,0.41
