Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.351,0.357,0.366,0.375,0.381,0.387,0.393,0.399,0.404,0.409,0.453,0.201,0.256,0.28,0.293,0.3,0.306,0.309,0.313,0.315,0.317,0.325
Fold2,0.331,0.346,0.356,0.365,0.373,0.38,0.386,0.392,0.398,0.403,0.449,0.186,0.245,0.269,0.283,0.292,0.297,0.302,0.304,0.307,0.309,0.317
Fold3,0.344,0.353,0.362,0.371,0.379,0.385,0.391,0.397,0.402,0.408,0.452,0.193,0.249,0.274,0.288,0.297,0.303,0.306,0.31,0.311,0.313,0.322
Fold4,0.354,0.362,0.372,0.379,0.386,0.392,0.398,0.403,0.408,0.413,0.456,0.203,0.258,0.285,0.298,0.306,0.312,0.316,0.318,0.321,0.323,0.331
Fold5,0.347,0.359,0.367,0.375,0.381,0.387,0.393,0.399,0.405,0.41,0.455,0.195,0.252,0.275,0.29,0.297,0.302,0.306,0.309,0.311,0.313,0.322
Mean,0.345,0.355,0.365,0.373,0.38,0.386,0.392,0.398,0.403,0.409,0.453,0.196,0.252,0.277,0.29,0.299,0.304,0.308,0.311,0.313,0.315,0.324
