Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.423,0.423,0.422,0.43,0.435,0.445,0.457,0.464,0.473,0.479,0.55,0.378,0.445,0.465,0.477,0.487,0.493,0.499,0.502,0.504,0.506,0.514
Fold2,0.422,0.437,0.443,0.439,0.446,0.453,0.453,0.457,0.467,0.476,0.557,0.372,0.451,0.475,0.485,0.493,0.497,0.5,0.502,0.504,0.506,0.515
Fold3,0.397,0.402,0.409,0.417,0.422,0.425,0.434,0.439,0.45,0.459,0.543,0.36,0.431,0.448,0.462,0.471,0.477,0.48,0.482,0.486,0.488,0.497
Fold4,0.369,0.383,0.406,0.414,0.421,0.431,0.439,0.449,0.455,0.463,0.551,0.333,0.41,0.442,0.455,0.465,0.468,0.472,0.476,0.478,0.48,0.49
Fold5,0.404,0.409,0.412,0.409,0.414,0.42,0.428,0.435,0.443,0.451,0.537,0.354,0.42,0.443,0.457,0.467,0.472,0.475,0.477,0.481,0.482,0.492
Mean,0.403,0.411,0.419,0.422,0.428,0.435,0.442,0.449,0.458,0.466,0.548,0.359,0.431,0.455,0.467,0.477,0.481,0.485,0.488,0.49,0.492,0.502
