Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.684,0.708,0.729,0.746,0.77,0.786,0.795,0.807,0.811,0.813,0.826,0.654,0.715,0.734,0.745,0.753,0.758,0.76,0.763,0.764,0.764,0.765
Fold2,0.635,0.659,0.676,0.7,0.724,0.743,0.754,0.761,0.766,0.769,0.794,0.592,0.662,0.682,0.691,0.7,0.706,0.709,0.71,0.712,0.712,0.714
Fold3,0.639,0.652,0.657,0.696,0.711,0.727,0.739,0.748,0.755,0.761,0.785,0.611,0.678,0.702,0.714,0.718,0.725,0.725,0.725,0.728,0.729,0.73
Fold4,0.628,0.666,0.691,0.711,0.732,0.742,0.753,0.761,0.769,0.775,0.797,0.586,0.675,0.696,0.708,0.715,0.717,0.719,0.719,0.721,0.722,0.724
Fold5,0.626,0.656,0.68,0.7,0.725,0.741,0.752,0.763,0.769,0.773,0.795,0.586,0.662,0.684,0.692,0.699,0.705,0.706,0.709,0.709,0.709,0.713
Mean,0.642,0.668,0.687,0.711,0.732,0.748,0.758,0.768,0.774,0.778,0.799,0.606,0.679,0.699,0.71,0.717,0.722,0.724,0.725,0.727,0.727,0.729
