Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
,0.752,0.783,0.816,0.841,0.859,0.871,0.879,0.885,0.889,0.892,0.897,0.676,0.751,0.776,0.787,0.791,0.793,0.794,0.795,0.795,0.796,0.796
Mean,0.752,0.783,0.816,0.841,0.859,0.871,0.879,0.885,0.889,0.892,0.897,0.676,0.751,0.776,0.787,0.791,0.793,0.794,0.795,0.795,0.796,0.796
