Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.757,0.781,0.797,0.815,0.833,0.846,0.857,0.866,0.87,0.874,0.88,0.744,0.795,0.812,0.819,0.827,0.828,0.83,0.831,0.831,0.831,0.831
Fold2,0.698,0.72,0.74,0.763,0.789,0.808,0.819,0.829,0.834,0.84,0.845,0.684,0.743,0.761,0.772,0.78,0.784,0.787,0.787,0.787,0.788,0.789
Fold3,0.733,0.735,0.764,0.785,0.802,0.817,0.832,0.839,0.845,0.85,0.859,0.726,0.768,0.793,0.805,0.808,0.812,0.814,0.814,0.815,0.815,0.815
Fold4,0.714,0.738,0.753,0.777,0.799,0.817,0.83,0.84,0.846,0.846,0.852,0.695,0.749,0.762,0.775,0.78,0.785,0.786,0.789,0.79,0.79,0.791
Fold5,0.743,0.759,0.772,0.798,0.814,0.833,0.847,0.856,0.863,0.868,0.873,0.735,0.786,0.8,0.812,0.815,0.82,0.821,0.822,0.822,0.823,0.823
Mean,0.729,0.747,0.765,0.788,0.807,0.824,0.837,0.846,0.852,0.856,0.862,0.717,0.768,0.786,0.796,0.802,0.806,0.807,0.809,0.809,0.809,0.81
