Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.518,0.53,0.547,0.561,0.577,0.59,0.603,0.616,0.628,0.639,0.712,0.414,0.494,0.528,0.543,0.553,0.558,0.562,0.565,0.567,0.568,0.573
Fold2,0.527,0.531,0.543,0.559,0.575,0.588,0.602,0.615,0.627,0.638,0.711,0.429,0.505,0.534,0.55,0.56,0.565,0.57,0.573,0.575,0.576,0.582
Fold3,0.513,0.524,0.537,0.553,0.568,0.582,0.596,0.609,0.622,0.634,0.708,0.412,0.491,0.52,0.536,0.545,0.551,0.555,0.558,0.56,0.562,0.568
Fold4,0.517,0.526,0.54,0.555,0.571,0.584,0.598,0.61,0.622,0.633,0.708,0.415,0.494,0.523,0.54,0.55,0.556,0.56,0.562,0.564,0.566,0.571
Fold5,0.522,0.529,0.543,0.559,0.574,0.588,0.602,0.615,0.627,0.638,0.712,0.418,0.495,0.527,0.543,0.552,0.558,0.562,0.565,0.567,0.568,0.574
Mean,0.52,0.528,0.542,0.557,0.573,0.586,0.6,0.613,0.625,0.636,0.71,0.418,0.496,0.526,0.542,0.552,0.558,0.562,0.564,0.567,0.568,0.574
