Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.824,0.856,0.878,0.892,0.905,0.908,0.908,0.909,0.911,0.912,0.918,0.811,0.855,0.868,0.875,0.878,0.878,0.878,0.878,0.878,0.878,0.88
Fold2,0.908,0.92,0.919,0.92,0.926,0.93,0.932,0.933,0.936,0.938,0.945,0.906,0.923,0.925,0.927,0.929,0.931,0.931,0.931,0.932,0.932,0.933
Fold3,0.839,0.849,0.869,0.884,0.891,0.892,0.894,0.897,0.897,0.904,0.912,0.832,0.869,0.878,0.885,0.889,0.889,0.889,0.889,0.889,0.889,0.891
Fold4,0.833,0.849,0.872,0.883,0.891,0.895,0.899,0.905,0.908,0.911,0.914,0.813,0.857,0.868,0.873,0.877,0.878,0.879,0.88,0.88,0.88,0.88
Fold5,0.805,0.837,0.874,0.885,0.89,0.894,0.897,0.902,0.904,0.905,0.91,0.792,0.832,0.861,0.868,0.868,0.869,0.869,0.87,0.87,0.87,0.87
Mean,0.842,0.862,0.882,0.893,0.901,0.904,0.906,0.909,0.911,0.914,0.92,0.831,0.867,0.88,0.885,0.888,0.889,0.889,0.89,0.89,0.89,0.891
