Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
,0.719,0.743,0.769,0.794,0.814,0.83,0.843,0.853,0.861,0.867,0.882,0.623,0.703,0.725,0.738,0.744,0.747,0.749,0.751,0.751,0.752,0.753
Mean,0.719,0.743,0.769,0.794,0.814,0.83,0.843,0.853,0.861,0.867,0.882,0.623,0.703,0.725,0.738,0.744,0.747,0.749,0.751,0.751,0.752,0.753
