Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.432,0.437,0.442,0.447,0.455,0.462,0.468,0.475,0.485,0.496,0.569,0.384,0.449,0.471,0.483,0.495,0.499,0.502,0.505,0.508,0.509,0.518
Fold2,0.43,0.435,0.434,0.443,0.452,0.456,0.463,0.474,0.483,0.491,0.564,0.378,0.437,0.461,0.477,0.486,0.49,0.494,0.498,0.502,0.503,0.51
Fold3,0.404,0.417,0.42,0.423,0.425,0.431,0.44,0.449,0.458,0.467,0.549,0.36,0.416,0.444,0.458,0.466,0.471,0.475,0.478,0.48,0.483,0.493
Fold4,0.384,0.397,0.409,0.414,0.425,0.431,0.44,0.445,0.455,0.465,0.548,0.348,0.419,0.453,0.46,0.469,0.472,0.477,0.48,0.483,0.485,0.493
Fold5,0.414,0.427,0.426,0.425,0.429,0.435,0.445,0.452,0.459,0.469,0.548,0.369,0.447,0.475,0.481,0.488,0.495,0.501,0.505,0.506,0.508,0.515
Mean,0.413,0.423,0.426,0.43,0.437,0.443,0.451,0.459,0.468,0.477,0.556,0.368,0.434,0.461,0.472,0.481,0.485,0.49,0.493,0.496,0.498,0.506
