Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.362,0.361,0.366,0.369,0.374,0.377,0.382,0.387,0.392,0.396,0.44,0.206,0.253,0.275,0.283,0.29,0.295,0.299,0.303,0.305,0.307,0.317
Fold2,0.358,0.356,0.358,0.363,0.367,0.371,0.377,0.381,0.386,0.39,0.431,0.211,0.261,0.28,0.291,0.297,0.302,0.306,0.308,0.31,0.312,0.322
Fold3,0.363,0.357,0.358,0.363,0.368,0.373,0.378,0.384,0.39,0.395,0.439,0.221,0.267,0.286,0.298,0.306,0.31,0.313,0.316,0.319,0.32,0.329
Fold4,0.368,0.36,0.364,0.366,0.371,0.377,0.382,0.387,0.392,0.397,0.438,0.221,0.267,0.286,0.297,0.302,0.309,0.313,0.317,0.319,0.321,0.33
Fold5,0.366,0.362,0.359,0.363,0.369,0.375,0.379,0.384,0.388,0.393,0.436,0.221,0.268,0.284,0.295,0.302,0.308,0.311,0.314,0.315,0.317,0.327
Mean,0.363,0.359,0.361,0.365,0.37,0.375,0.38,0.385,0.39,0.394,0.437,0.216,0.263,0.282,0.293,0.3,0.305,0.308,0.311,0.314,0.315,0.325
