Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.399,0.399,0.398,0.403,0.407,0.413,0.418,0.423,0.429,0.433,0.472,0.246,0.3,0.322,0.334,0.341,0.347,0.351,0.354,0.357,0.358,0.367
Fold2,0.416,0.407,0.41,0.413,0.418,0.421,0.426,0.43,0.434,0.438,0.475,0.274,0.326,0.349,0.36,0.368,0.372,0.375,0.378,0.38,0.382,0.39
Fold3,0.407,0.398,0.399,0.403,0.409,0.415,0.419,0.423,0.428,0.433,0.474,0.265,0.317,0.336,0.348,0.355,0.359,0.363,0.365,0.368,0.369,0.378
Fold4,0.411,0.405,0.409,0.412,0.416,0.42,0.424,0.428,0.432,0.437,0.475,0.264,0.321,0.343,0.355,0.363,0.368,0.371,0.374,0.376,0.378,0.385
Fold5,0.413,0.406,0.408,0.412,0.416,0.42,0.426,0.431,0.436,0.439,0.479,0.272,0.327,0.348,0.36,0.367,0.372,0.376,0.378,0.381,0.382,0.39
Mean,0.409,0.403,0.405,0.408,0.413,0.418,0.423,0.427,0.432,0.436,0.475,0.264,0.318,0.34,0.351,0.359,0.364,0.367,0.37,0.372,0.374,0.382
