Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.403,0.418,0.42,0.428,0.434,0.443,0.451,0.462,0.471,0.48,0.558,0.354,0.427,0.453,0.466,0.475,0.485,0.488,0.49,0.493,0.494,0.503
Fold2,0.442,0.443,0.446,0.444,0.45,0.454,0.465,0.467,0.474,0.483,0.561,0.395,0.456,0.483,0.494,0.502,0.507,0.513,0.514,0.515,0.516,0.526
Fold3,0.41,0.411,0.414,0.419,0.421,0.424,0.432,0.437,0.451,0.457,0.539,0.369,0.422,0.446,0.462,0.468,0.472,0.477,0.48,0.484,0.486,0.496
Fold4,0.394,0.408,0.406,0.413,0.422,0.43,0.44,0.449,0.46,0.469,0.549,0.348,0.423,0.45,0.465,0.473,0.476,0.48,0.484,0.486,0.489,0.496
Fold5,0.389,0.404,0.409,0.419,0.424,0.429,0.434,0.441,0.449,0.457,0.539,0.348,0.414,0.445,0.459,0.467,0.471,0.474,0.476,0.478,0.481,0.492
Mean,0.408,0.417,0.419,0.425,0.43,0.436,0.444,0.451,0.461,0.469,0.549,0.363,0.428,0.455,0.469,0.477,0.482,0.486,0.489,0.491,0.493,0.503
