Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
,0.707,0.712,0.723,0.737,0.747,0.759,0.768,0.776,0.784,0.791,0.831,0.6,0.671,0.694,0.705,0.71,0.714,0.716,0.718,0.719,0.72,0.722
Mean,0.707,0.712,0.723,0.737,0.747,0.759,0.768,0.776,0.784,0.791,0.831,0.6,0.671,0.694,0.705,0.71,0.714,0.716,0.718,0.719,0.72,0.722
