Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.626,0.686,0.72,0.734,0.754,0.773,0.781,0.784,0.791,0.796,0.814,0.59,0.676,0.704,0.715,0.723,0.725,0.727,0.729,0.729,0.73,0.731
Fold2,0.639,0.639,0.66,0.677,0.691,0.717,0.727,0.733,0.738,0.743,0.766,0.611,0.646,0.672,0.683,0.691,0.696,0.698,0.699,0.702,0.705,0.707
Fold3,0.603,0.603,0.613,0.624,0.647,0.672,0.689,0.698,0.71,0.712,0.744,0.58,0.631,0.654,0.66,0.669,0.676,0.679,0.68,0.682,0.682,0.686
Fold4,0.577,0.6,0.622,0.648,0.669,0.686,0.699,0.71,0.717,0.723,0.756,0.535,0.615,0.64,0.656,0.668,0.671,0.674,0.675,0.676,0.676,0.678
Fold5,0.512,0.549,0.575,0.606,0.622,0.653,0.663,0.674,0.68,0.689,0.72,0.497,0.564,0.585,0.601,0.611,0.62,0.62,0.621,0.623,0.625,0.629
Mean,0.591,0.615,0.638,0.658,0.677,0.7,0.712,0.72,0.727,0.733,0.76,0.563,0.626,0.651,0.663,0.672,0.677,0.68,0.681,0.682,0.683,0.686
