Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.175,0.179,0.186,0.193,0.2,0.205,0.209,0.215,0.22,0.226,0.27,0.097,0.119,0.132,0.141,0.147,0.151,0.155,0.157,0.16,0.162,0.173
Fold2,0.167,0.178,0.188,0.196,0.203,0.21,0.218,0.224,0.229,0.236,0.285,0.093,0.119,0.134,0.144,0.15,0.156,0.161,0.164,0.167,0.169,0.183
Fold3,0.175,0.183,0.19,0.195,0.202,0.208,0.214,0.22,0.225,0.23,0.273,0.1,0.128,0.146,0.157,0.165,0.17,0.174,0.178,0.18,0.182,0.193
Fold4,0.168,0.177,0.187,0.195,0.202,0.21,0.216,0.222,0.229,0.234,0.283,0.09,0.117,0.132,0.14,0.148,0.154,0.158,0.161,0.165,0.168,0.18
Fold5,0.18,0.183,0.189,0.197,0.203,0.209,0.215,0.22,0.225,0.23,0.275,0.1,0.125,0.139,0.15,0.156,0.16,0.164,0.168,0.169,0.172,0.182
Mean,0.173,0.18,0.188,0.195,0.202,0.208,0.214,0.22,0.226,0.231,0.277,0.096,0.121,0.137,0.146,0.153,0.158,0.162,0.166,0.168,0.171,0.182
