Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.362,0.395,0.43,0.464,0.494,0.522,0.548,0.569,0.587,0.602,0.665,0.296,0.368,0.405,0.428,0.442,0.451,0.459,0.463,0.466,0.468,0.475
Fold2,0.356,0.391,0.427,0.462,0.494,0.522,0.546,0.567,0.584,0.599,0.661,0.294,0.365,0.403,0.425,0.439,0.448,0.455,0.46,0.462,0.465,0.472
Fold3,0.368,0.402,0.434,0.467,0.497,0.524,0.549,0.568,0.586,0.601,0.665,0.307,0.38,0.413,0.436,0.449,0.458,0.465,0.469,0.473,0.475,0.481
Fold4,0.351,0.385,0.421,0.456,0.488,0.515,0.54,0.561,0.579,0.595,0.659,0.286,0.358,0.395,0.418,0.432,0.441,0.448,0.453,0.456,0.459,0.465
Fold5,0.341,0.38,0.418,0.451,0.483,0.51,0.536,0.557,0.575,0.59,0.654,0.279,0.35,0.387,0.409,0.423,0.432,0.439,0.444,0.447,0.45,0.457
Mean,0.356,0.391,0.426,0.46,0.491,0.518,0.544,0.564,0.582,0.597,0.661,0.292,0.364,0.401,0.423,0.437,0.446,0.453,0.458,0.461,0.463,0.47
