Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.446,0.461,0.479,0.497,0.514,0.53,0.546,0.56,0.574,0.586,0.67,0.352,0.431,0.463,0.481,0.491,0.498,0.503,0.506,0.509,0.511,0.518
Fold2,0.478,0.49,0.503,0.521,0.536,0.552,0.566,0.58,0.592,0.604,0.684,0.384,0.461,0.492,0.509,0.519,0.526,0.53,0.533,0.535,0.537,0.543
Fold3,0.467,0.478,0.497,0.514,0.531,0.546,0.562,0.576,0.589,0.601,0.682,0.372,0.45,0.481,0.498,0.508,0.514,0.519,0.522,0.524,0.526,0.533
Fold4,0.478,0.49,0.506,0.522,0.538,0.554,0.568,0.582,0.596,0.607,0.685,0.384,0.463,0.494,0.511,0.521,0.527,0.531,0.535,0.537,0.539,0.545
Fold5,0.47,0.483,0.501,0.517,0.535,0.551,0.566,0.58,0.593,0.605,0.684,0.376,0.455,0.488,0.506,0.516,0.523,0.527,0.53,0.533,0.534,0.54
Mean,0.468,0.481,0.497,0.514,0.531,0.547,0.562,0.576,0.589,0.601,0.681,0.374,0.452,0.484,0.501,0.511,0.517,0.522,0.525,0.528,0.529,0.536
