Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.614,0.644,0.679,0.703,0.73,0.754,0.772,0.786,0.795,0.801,0.809,0.601,0.659,0.697,0.708,0.718,0.723,0.726,0.728,0.728,0.728,0.729
Fold2,0.583,0.621,0.653,0.685,0.716,0.745,0.763,0.772,0.779,0.784,0.792,0.569,0.643,0.67,0.686,0.697,0.702,0.705,0.706,0.707,0.707,0.708
Fold3,0.671,0.686,0.711,0.737,0.76,0.777,0.796,0.81,0.817,0.822,0.83,0.663,0.722,0.744,0.754,0.759,0.764,0.767,0.769,0.769,0.77,0.771
Fold4,0.642,0.653,0.681,0.714,0.739,0.76,0.773,0.784,0.794,0.801,0.812,0.625,0.67,0.701,0.713,0.722,0.73,0.731,0.732,0.735,0.735,0.736
Fold5,0.607,0.642,0.662,0.684,0.711,0.734,0.757,0.775,0.783,0.788,0.801,0.593,0.656,0.68,0.69,0.7,0.706,0.711,0.714,0.714,0.714,0.716
Mean,0.623,0.649,0.677,0.705,0.731,0.754,0.772,0.785,0.794,0.799,0.809,0.61,0.67,0.698,0.71,0.719,0.725,0.728,0.73,0.731,0.731,0.732
