Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.609,0.623,0.641,0.673,0.685,0.707,0.719,0.729,0.738,0.742,0.778,0.571,0.619,0.644,0.662,0.668,0.678,0.68,0.681,0.682,0.683,0.687
Fold2,0.563,0.617,0.638,0.654,0.671,0.696,0.706,0.714,0.724,0.73,0.761,0.516,0.618,0.631,0.639,0.647,0.655,0.657,0.658,0.66,0.662,0.665
Fold3,0.568,0.583,0.62,0.64,0.654,0.663,0.674,0.688,0.696,0.701,0.741,0.538,0.59,0.622,0.636,0.64,0.643,0.646,0.65,0.651,0.652,0.657
Fold4,0.524,0.576,0.609,0.633,0.65,0.66,0.675,0.689,0.698,0.707,0.744,0.478,0.564,0.6,0.613,0.62,0.623,0.626,0.63,0.631,0.633,0.635
Fold5,0.552,0.581,0.61,0.643,0.67,0.684,0.697,0.701,0.71,0.716,0.749,0.516,0.599,0.624,0.639,0.647,0.651,0.652,0.655,0.656,0.657,0.66
Mean,0.563,0.596,0.624,0.649,0.666,0.682,0.694,0.704,0.713,0.719,0.755,0.524,0.598,0.624,0.638,0.645,0.65,0.652,0.655,0.656,0.657,0.661
