Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
,0.605,0.666,0.713,0.744,0.769,0.786,0.798,0.807,0.814,0.819,0.831,0.522,0.617,0.65,0.664,0.673,0.678,0.681,0.682,0.683,0.684,0.685
Mean,0.605,0.666,0.713,0.744,0.769,0.786,0.798,0.807,0.814,0.819,0.831,0.522,0.617,0.65,0.664,0.673,0.678,0.681,0.682,0.683,0.684,0.685
