Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.763,0.786,0.82,0.833,0.847,0.857,0.862,0.865,0.866,0.869,0.879,0.674,0.714,0.736,0.743,0.749,0.75,0.753,0.753,0.753,0.753,0.755
Fold2,0.875,0.898,0.906,0.914,0.92,0.922,0.925,0.928,0.93,0.931,0.938,0.86,0.897,0.904,0.906,0.908,0.909,0.909,0.909,0.909,0.909,0.91
Fold3,0.84,0.862,0.871,0.885,0.89,0.893,0.896,0.898,0.902,0.904,0.916,0.838,0.866,0.871,0.881,0.884,0.885,0.886,0.886,0.886,0.887,0.888
Fold4,0.796,0.826,0.848,0.865,0.872,0.877,0.885,0.888,0.888,0.889,0.896,0.791,0.831,0.843,0.854,0.857,0.857,0.859,0.86,0.86,0.86,0.861
Fold5,0.86,0.836,0.872,0.884,0.897,0.904,0.91,0.916,0.916,0.918,0.921,0.846,0.867,0.89,0.89,0.892,0.893,0.894,0.894,0.894,0.895,0.895
Mean,0.827,0.842,0.863,0.876,0.885,0.891,0.896,0.899,0.901,0.902,0.91,0.802,0.835,0.849,0.855,0.858,0.859,0.86,0.86,0.86,0.861,0.862
