Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
,0.607,0.665,0.716,0.753,0.781,0.799,0.813,0.821,0.828,0.832,0.841,0.508,0.602,0.639,0.656,0.665,0.67,0.673,0.674,0.675,0.675,0.676
Mean,0.607,0.665,0.716,0.753,0.781,0.799,0.813,0.821,0.828,0.832,0.841,0.508,0.602,0.639,0.656,0.665,0.67,0.673,0.674,0.675,0.675,0.676
