Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.258,0.28,0.302,0.323,0.344,0.362,0.38,0.397,0.413,0.429,0.539,0.182,0.239,0.269,0.288,0.299,0.308,0.315,0.319,0.323,0.327,0.34
Fold2,0.263,0.285,0.306,0.328,0.349,0.367,0.385,0.401,0.417,0.433,0.542,0.188,0.246,0.276,0.296,0.308,0.317,0.324,0.329,0.333,0.336,0.348
Fold3,0.255,0.279,0.301,0.323,0.342,0.361,0.379,0.396,0.411,0.427,0.539,0.178,0.236,0.267,0.287,0.299,0.308,0.315,0.32,0.324,0.328,0.34
Fold4,0.255,0.281,0.302,0.323,0.344,0.362,0.38,0.397,0.414,0.43,0.537,0.177,0.236,0.267,0.286,0.299,0.308,0.314,0.319,0.323,0.326,0.339
Fold5,0.264,0.284,0.304,0.323,0.343,0.363,0.382,0.399,0.415,0.431,0.542,0.189,0.245,0.274,0.292,0.306,0.315,0.322,0.326,0.33,0.334,0.346
Mean,0.259,0.282,0.303,0.324,0.344,0.363,0.381,0.398,0.414,0.43,0.54,0.183,0.24,0.271,0.29,0.302,0.311,0.318,0.323,0.327,0.33,0.343
