Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
,0.75,0.785,0.817,0.842,0.86,0.872,0.88,0.887,0.891,0.893,0.897,0.676,0.756,0.78,0.79,0.793,0.796,0.797,0.798,0.798,0.798,0.798
Mean,0.75,0.785,0.817,0.842,0.86,0.872,0.88,0.887,0.891,0.893,0.897,0.676,0.756,0.78,0.79,0.793,0.796,0.797,0.798,0.798,0.798,0.798
