Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.767,0.788,0.804,0.822,0.843,0.86,0.868,0.874,0.879,0.882,0.885,0.756,0.808,0.825,0.835,0.839,0.841,0.841,0.842,0.842,0.843,0.843
Fold2,0.687,0.712,0.738,0.754,0.781,0.798,0.809,0.819,0.824,0.831,0.838,0.676,0.733,0.751,0.759,0.771,0.774,0.776,0.778,0.778,0.779,0.779
Fold3,0.728,0.73,0.749,0.764,0.786,0.806,0.82,0.829,0.836,0.843,0.852,0.72,0.764,0.787,0.794,0.799,0.804,0.805,0.805,0.806,0.808,0.808
Fold4,0.754,0.75,0.772,0.796,0.813,0.829,0.841,0.849,0.855,0.859,0.865,0.74,0.773,0.793,0.802,0.807,0.81,0.813,0.814,0.815,0.816,0.817
Fold5,0.76,0.749,0.77,0.795,0.815,0.831,0.847,0.855,0.861,0.866,0.872,0.752,0.789,0.808,0.819,0.821,0.825,0.828,0.828,0.829,0.829,0.83
Mean,0.739,0.746,0.767,0.786,0.808,0.825,0.837,0.845,0.851,0.856,0.862,0.729,0.773,0.793,0.802,0.808,0.811,0.813,0.814,0.814,0.815,0.815
