Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.76,0.782,0.797,0.816,0.834,0.85,0.861,0.867,0.873,0.877,0.881,0.747,0.795,0.813,0.823,0.829,0.832,0.833,0.833,0.833,0.833,0.834
Fold2,0.686,0.709,0.731,0.758,0.784,0.803,0.813,0.826,0.833,0.837,0.842,0.67,0.735,0.755,0.769,0.774,0.779,0.781,0.781,0.782,0.782,0.783
Fold3,0.744,0.735,0.761,0.785,0.802,0.819,0.835,0.841,0.848,0.852,0.861,0.735,0.767,0.79,0.805,0.809,0.813,0.815,0.815,0.815,0.816,0.816
Fold4,0.713,0.734,0.747,0.776,0.803,0.815,0.828,0.838,0.843,0.844,0.85,0.695,0.749,0.761,0.776,0.783,0.784,0.788,0.79,0.79,0.79,0.791
Fold5,0.72,0.76,0.776,0.793,0.815,0.834,0.844,0.854,0.861,0.864,0.87,0.708,0.78,0.794,0.801,0.808,0.811,0.812,0.812,0.813,0.813,0.814
Mean,0.725,0.744,0.762,0.786,0.808,0.824,0.836,0.845,0.852,0.854,0.861,0.711,0.765,0.783,0.795,0.801,0.804,0.806,0.806,0.807,0.807,0.808
