Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.153,0.161,0.172,0.181,0.189,0.195,0.2,0.208,0.215,0.22,0.268,0.062,0.084,0.101,0.109,0.116,0.12,0.123,0.127,0.13,0.132,0.143
Fold2,0.153,0.165,0.175,0.182,0.191,0.199,0.204,0.21,0.216,0.222,0.27,0.062,0.083,0.097,0.104,0.111,0.116,0.12,0.123,0.125,0.127,0.139
Fold3,0.157,0.162,0.169,0.177,0.182,0.191,0.197,0.203,0.208,0.213,0.262,0.073,0.096,0.11,0.118,0.125,0.13,0.134,0.136,0.138,0.14,0.151
Fold4,0.147,0.154,0.163,0.175,0.183,0.19,0.198,0.204,0.211,0.216,0.264,0.054,0.074,0.087,0.097,0.103,0.109,0.113,0.116,0.119,0.121,0.131
Fold5,0.141,0.153,0.162,0.172,0.179,0.187,0.194,0.201,0.206,0.213,0.263,0.05,0.071,0.084,0.093,0.099,0.105,0.109,0.112,0.114,0.116,0.127
Mean,0.15,0.159,0.168,0.177,0.185,0.192,0.199,0.205,0.211,0.217,0.266,0.06,0.082,0.096,0.104,0.111,0.116,0.12,0.123,0.125,0.127,0.138
