Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.6,0.624,0.669,0.69,0.71,0.726,0.734,0.745,0.749,0.755,0.779,0.564,0.625,0.659,0.672,0.681,0.686,0.686,0.688,0.689,0.689,0.693
Fold2,0.58,0.611,0.632,0.659,0.679,0.696,0.712,0.722,0.728,0.737,0.765,0.535,0.605,0.626,0.639,0.648,0.655,0.66,0.661,0.662,0.664,0.667
Fold3,0.59,0.573,0.605,0.624,0.656,0.676,0.69,0.698,0.707,0.712,0.743,0.561,0.596,0.625,0.635,0.648,0.655,0.66,0.664,0.666,0.666,0.668
Fold4,0.563,0.583,0.604,0.627,0.638,0.655,0.679,0.694,0.706,0.713,0.748,0.522,0.589,0.617,0.628,0.634,0.642,0.647,0.651,0.653,0.654,0.656
Fold5,0.586,0.619,0.66,0.678,0.694,0.707,0.718,0.729,0.74,0.744,0.774,0.548,0.621,0.655,0.668,0.673,0.678,0.681,0.683,0.685,0.686,0.688
Mean,0.584,0.602,0.634,0.656,0.675,0.692,0.707,0.718,0.726,0.732,0.762,0.546,0.607,0.637,0.648,0.657,0.663,0.667,0.669,0.671,0.672,0.674
