Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
,0.644,0.65,0.661,0.674,0.686,0.698,0.709,0.719,0.729,0.738,0.799,0.522,0.599,0.627,0.639,0.646,0.65,0.653,0.655,0.657,0.658,0.661
Mean,0.644,0.65,0.661,0.674,0.686,0.698,0.709,0.719,0.729,0.738,0.799,0.522,0.599,0.627,0.639,0.646,0.65,0.653,0.655,0.657,0.658,0.661
