Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.466,0.46,0.461,0.465,0.47,0.474,0.479,0.484,0.489,0.492,0.531,0.304,0.366,0.389,0.401,0.409,0.414,0.418,0.421,0.423,0.424,0.432
Fold2,0.465,0.457,0.457,0.46,0.465,0.468,0.473,0.478,0.483,0.487,0.523,0.305,0.364,0.387,0.4,0.407,0.412,0.415,0.418,0.42,0.422,0.429
Fold3,0.471,0.461,0.462,0.466,0.471,0.475,0.478,0.482,0.487,0.49,0.525,0.309,0.367,0.39,0.401,0.409,0.414,0.417,0.42,0.422,0.424,0.43
Fold4,0.468,0.459,0.459,0.462,0.466,0.47,0.474,0.478,0.482,0.486,0.523,0.309,0.366,0.388,0.399,0.407,0.412,0.415,0.418,0.42,0.422,0.429
Fold5,0.472,0.46,0.461,0.463,0.467,0.472,0.477,0.482,0.486,0.491,0.53,0.308,0.366,0.389,0.4,0.407,0.413,0.417,0.419,0.421,0.423,0.43
Mean,0.468,0.459,0.46,0.463,0.468,0.472,0.476,0.481,0.485,0.489,0.527,0.307,0.366,0.389,0.4,0.408,0.413,0.416,0.419,0.421,0.423,0.43
