Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.439,0.433,0.435,0.442,0.448,0.452,0.458,0.462,0.465,0.47,0.508,0.271,0.326,0.348,0.363,0.371,0.377,0.382,0.384,0.386,0.388,0.395
Fold2,0.45,0.434,0.436,0.441,0.445,0.45,0.456,0.461,0.465,0.469,0.507,0.293,0.346,0.369,0.381,0.388,0.393,0.397,0.4,0.402,0.404,0.411
Fold3,0.429,0.427,0.431,0.438,0.443,0.449,0.453,0.457,0.461,0.466,0.507,0.262,0.32,0.344,0.358,0.365,0.37,0.374,0.377,0.379,0.381,0.389
Fold4,0.452,0.45,0.45,0.456,0.459,0.463,0.467,0.471,0.475,0.479,0.516,0.295,0.35,0.373,0.386,0.395,0.399,0.402,0.405,0.407,0.409,0.416
Fold5,0.451,0.443,0.444,0.449,0.454,0.459,0.464,0.467,0.471,0.476,0.515,0.291,0.346,0.368,0.382,0.389,0.393,0.397,0.399,0.402,0.404,0.412
Mean,0.444,0.437,0.439,0.445,0.45,0.455,0.46,0.463,0.468,0.472,0.511,0.283,0.338,0.36,0.374,0.382,0.387,0.39,0.393,0.395,0.397,0.405
