Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.204,0.214,0.227,0.236,0.245,0.254,0.265,0.274,0.282,0.291,0.366,0.108,0.146,0.168,0.179,0.188,0.194,0.2,0.203,0.206,0.209,0.221
Fold2,0.193,0.207,0.221,0.233,0.245,0.255,0.264,0.272,0.282,0.291,0.365,0.103,0.14,0.159,0.173,0.184,0.191,0.196,0.199,0.203,0.205,0.218
Fold3,0.191,0.204,0.215,0.226,0.237,0.245,0.254,0.263,0.272,0.28,0.355,0.1,0.137,0.156,0.169,0.179,0.185,0.189,0.193,0.196,0.199,0.213
Fold4,0.201,0.211,0.222,0.233,0.244,0.253,0.262,0.271,0.28,0.288,0.361,0.1,0.135,0.154,0.165,0.174,0.179,0.185,0.19,0.193,0.195,0.208
Fold5,0.208,0.214,0.223,0.236,0.247,0.256,0.265,0.274,0.283,0.291,0.367,0.115,0.148,0.167,0.181,0.19,0.196,0.201,0.205,0.208,0.211,0.224
Mean,0.199,0.21,0.222,0.233,0.243,0.253,0.262,0.271,0.28,0.288,0.363,0.105,0.141,0.161,0.173,0.183,0.189,0.194,0.198,0.201,0.204,0.217
