Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.427,0.431,0.442,0.454,0.466,0.477,0.489,0.5,0.511,0.523,0.61,0.31,0.371,0.399,0.414,0.424,0.429,0.433,0.437,0.44,0.442,0.452
Fold2,0.426,0.423,0.436,0.445,0.458,0.47,0.483,0.494,0.505,0.516,0.601,0.317,0.375,0.403,0.417,0.428,0.435,0.441,0.444,0.446,0.448,0.457
Fold3,0.426,0.436,0.447,0.459,0.471,0.483,0.494,0.506,0.518,0.526,0.611,0.313,0.377,0.406,0.423,0.432,0.438,0.442,0.445,0.448,0.45,0.46
Fold4,0.423,0.434,0.445,0.455,0.466,0.476,0.487,0.497,0.508,0.518,0.603,0.308,0.374,0.402,0.418,0.428,0.433,0.437,0.441,0.443,0.446,0.454
Fold5,0.427,0.439,0.452,0.464,0.476,0.488,0.5,0.513,0.525,0.535,0.617,0.304,0.379,0.407,0.423,0.432,0.439,0.444,0.448,0.451,0.453,0.462
Mean,0.426,0.432,0.444,0.455,0.467,0.479,0.491,0.502,0.513,0.524,0.608,0.31,0.375,0.404,0.419,0.429,0.435,0.439,0.443,0.446,0.448,0.457
