Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.149,0.162,0.171,0.18,0.189,0.196,0.203,0.209,0.215,0.221,0.27,0.059,0.084,0.097,0.106,0.113,0.118,0.122,0.125,0.128,0.13,0.141
Fold2,0.147,0.16,0.168,0.178,0.186,0.193,0.2,0.207,0.213,0.219,0.268,0.058,0.082,0.093,0.102,0.108,0.113,0.117,0.12,0.123,0.125,0.137
Fold3,0.153,0.161,0.17,0.18,0.187,0.195,0.202,0.208,0.214,0.22,0.269,0.06,0.082,0.095,0.105,0.112,0.117,0.12,0.123,0.126,0.128,0.139
Fold4,0.149,0.161,0.173,0.182,0.189,0.196,0.203,0.21,0.216,0.222,0.27,0.059,0.083,0.099,0.108,0.114,0.118,0.122,0.125,0.127,0.13,0.141
Fold5,0.149,0.159,0.168,0.176,0.185,0.193,0.2,0.207,0.213,0.219,0.268,0.062,0.085,0.098,0.106,0.113,0.118,0.123,0.126,0.129,0.131,0.142
Mean,0.149,0.161,0.17,0.179,0.187,0.195,0.202,0.208,0.214,0.22,0.269,0.059,0.083,0.096,0.106,0.112,0.117,0.121,0.124,0.127,0.129,0.14
