Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.411,0.43,0.44,0.444,0.448,0.455,0.466,0.473,0.48,0.487,0.563,0.363,0.44,0.46,0.474,0.485,0.49,0.493,0.497,0.498,0.501,0.509
Fold2,0.44,0.446,0.463,0.469,0.474,0.482,0.485,0.491,0.498,0.505,0.571,0.395,0.454,0.491,0.505,0.509,0.514,0.518,0.522,0.524,0.526,0.531
Fold3,0.403,0.412,0.425,0.427,0.434,0.438,0.443,0.454,0.461,0.467,0.55,0.366,0.426,0.458,0.47,0.476,0.481,0.486,0.488,0.491,0.493,0.502
Fold4,0.448,0.423,0.433,0.447,0.451,0.453,0.459,0.466,0.475,0.484,0.561,0.413,0.453,0.487,0.503,0.512,0.515,0.519,0.521,0.524,0.526,0.533
Fold5,0.393,0.398,0.401,0.411,0.418,0.426,0.43,0.438,0.446,0.453,0.534,0.348,0.412,0.44,0.454,0.462,0.469,0.471,0.476,0.478,0.479,0.487
Mean,0.419,0.422,0.432,0.439,0.445,0.451,0.457,0.464,0.472,0.479,0.556,0.377,0.437,0.467,0.481,0.489,0.494,0.497,0.501,0.503,0.505,0.513
