Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.158,0.164,0.173,0.182,0.189,0.197,0.204,0.21,0.217,0.221,0.269,0.064,0.088,0.103,0.112,0.119,0.124,0.128,0.132,0.134,0.136,0.146
Fold2,0.153,0.164,0.176,0.184,0.192,0.199,0.205,0.21,0.216,0.221,0.267,0.059,0.083,0.097,0.106,0.113,0.117,0.121,0.124,0.126,0.128,0.138
Fold3,0.147,0.157,0.166,0.176,0.182,0.189,0.195,0.202,0.208,0.214,0.263,0.058,0.083,0.098,0.109,0.114,0.119,0.123,0.126,0.129,0.131,0.142
Fold4,0.148,0.158,0.166,0.175,0.182,0.19,0.197,0.204,0.211,0.216,0.264,0.057,0.08,0.094,0.104,0.111,0.115,0.119,0.122,0.125,0.127,0.137
Fold5,0.145,0.158,0.167,0.172,0.18,0.187,0.195,0.201,0.207,0.213,0.263,0.059,0.085,0.097,0.104,0.111,0.115,0.118,0.121,0.124,0.126,0.137
Mean,0.15,0.16,0.17,0.178,0.185,0.192,0.199,0.206,0.212,0.217,0.265,0.059,0.084,0.098,0.107,0.114,0.118,0.122,0.125,0.127,0.129,0.14
