Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
,0.753,0.783,0.816,0.84,0.858,0.871,0.88,0.886,0.89,0.892,0.897,0.679,0.754,0.778,0.788,0.792,0.795,0.796,0.796,0.797,0.797,0.797
Mean,0.753,0.783,0.816,0.84,0.858,0.871,0.88,0.886,0.89,0.892,0.897,0.679,0.754,0.778,0.788,0.792,0.795,0.796,0.796,0.797,0.797,0.797
