Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.839,0.872,0.89,0.903,0.911,0.913,0.914,0.917,0.921,0.922,0.927,0.752,0.796,0.81,0.814,0.82,0.82,0.82,0.821,0.821,0.821,0.821
Fold2,0.887,0.914,0.919,0.93,0.932,0.932,0.935,0.936,0.936,0.94,0.944,0.879,0.904,0.907,0.915,0.917,0.917,0.917,0.917,0.917,0.918,0.919
Fold3,0.897,0.912,0.927,0.938,0.944,0.945,0.945,0.945,0.946,0.947,0.951,0.892,0.914,0.923,0.929,0.93,0.93,0.93,0.93,0.93,0.93,0.931
Fold4,0.904,0.913,0.926,0.936,0.94,0.941,0.942,0.942,0.945,0.945,0.951,0.899,0.924,0.929,0.933,0.934,0.934,0.934,0.934,0.935,0.935,0.936
Fold5,0.881,0.902,0.914,0.924,0.924,0.931,0.932,0.934,0.934,0.936,0.941,0.879,0.911,0.915,0.921,0.921,0.922,0.922,0.922,0.922,0.922,0.923
Mean,0.882,0.903,0.916,0.926,0.93,0.933,0.934,0.935,0.936,0.938,0.943,0.86,0.89,0.897,0.902,0.904,0.905,0.905,0.905,0.905,0.905,0.906
