Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.562,0.569,0.592,0.608,0.622,0.636,0.648,0.658,0.667,0.676,0.75,0.533,0.583,0.617,0.632,0.638,0.644,0.648,0.65,0.651,0.653,0.657
Fold2,0.578,0.578,0.592,0.603,0.617,0.63,0.647,0.662,0.67,0.68,0.753,0.546,0.597,0.626,0.64,0.648,0.652,0.656,0.659,0.659,0.66,0.665
Fold3,0.578,0.574,0.578,0.588,0.601,0.609,0.622,0.634,0.65,0.664,0.74,0.555,0.603,0.626,0.638,0.649,0.651,0.654,0.656,0.658,0.66,0.665
Fold4,0.553,0.559,0.573,0.594,0.607,0.623,0.638,0.649,0.66,0.671,0.743,0.519,0.575,0.603,0.618,0.623,0.627,0.632,0.635,0.636,0.637,0.643
Fold5,0.584,0.594,0.596,0.601,0.614,0.623,0.635,0.644,0.654,0.666,0.754,0.555,0.611,0.633,0.642,0.649,0.653,0.656,0.658,0.66,0.66,0.667
Mean,0.571,0.575,0.586,0.599,0.612,0.625,0.638,0.649,0.66,0.671,0.748,0.541,0.594,0.621,0.634,0.641,0.645,0.649,0.652,0.653,0.654,0.66
