Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
,0.683,0.706,0.733,0.754,0.771,0.784,0.795,0.804,0.812,0.819,0.853,0.576,0.656,0.685,0.697,0.703,0.707,0.709,0.711,0.712,0.713,0.715
Mean,0.683,0.706,0.733,0.754,0.771,0.784,0.795,0.804,0.812,0.819,0.853,0.576,0.656,0.685,0.697,0.703,0.707,0.709,0.711,0.712,0.713,0.715
