Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
,0.685,0.697,0.716,0.736,0.754,0.769,0.783,0.795,0.805,0.814,0.856,0.576,0.649,0.673,0.686,0.693,0.697,0.699,0.701,0.703,0.704,0.706
Mean,0.685,0.697,0.716,0.736,0.754,0.769,0.783,0.795,0.805,0.814,0.856,0.576,0.649,0.673,0.686,0.693,0.697,0.699,0.701,0.703,0.704,0.706
