Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
,0.578,0.591,0.608,0.624,0.64,0.653,0.665,0.677,0.688,0.697,0.766,0.442,0.518,0.548,0.564,0.573,0.578,0.582,0.585,0.587,0.588,0.593
Mean,0.578,0.591,0.608,0.624,0.64,0.653,0.665,0.677,0.688,0.697,0.766,0.442,0.518,0.548,0.564,0.573,0.578,0.582,0.585,0.587,0.588,0.593
