Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.588,0.614,0.647,0.659,0.668,0.689,0.703,0.719,0.728,0.736,0.763,0.558,0.628,0.658,0.666,0.669,0.674,0.678,0.681,0.682,0.684,0.688
Fold2,0.609,0.615,0.64,0.661,0.687,0.695,0.711,0.726,0.736,0.74,0.77,0.573,0.611,0.641,0.654,0.662,0.668,0.674,0.678,0.68,0.68,0.683
Fold3,0.435,0.458,0.486,0.503,0.521,0.53,0.544,0.561,0.571,0.579,0.63,0.408,0.446,0.471,0.486,0.492,0.496,0.499,0.505,0.506,0.509,0.52
Fold4,0.575,0.578,0.622,0.636,0.652,0.672,0.683,0.692,0.707,0.712,0.744,0.541,0.583,0.632,0.643,0.652,0.657,0.661,0.661,0.664,0.664,0.666
Fold5,0.599,0.625,0.646,0.669,0.687,0.698,0.708,0.712,0.73,0.736,0.765,0.554,0.637,0.654,0.668,0.676,0.679,0.679,0.679,0.683,0.683,0.688
Mean,0.561,0.578,0.608,0.626,0.643,0.657,0.67,0.682,0.694,0.701,0.734,0.527,0.581,0.611,0.623,0.63,0.635,0.638,0.641,0.643,0.644,0.649
