Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
,0.685,0.684,0.691,0.702,0.714,0.726,0.737,0.747,0.756,0.763,0.808,0.576,0.639,0.661,0.672,0.678,0.683,0.685,0.687,0.688,0.689,0.693
Mean,0.685,0.684,0.691,0.702,0.714,0.726,0.737,0.747,0.756,0.763,0.808,0.576,0.639,0.661,0.672,0.678,0.683,0.685,0.687,0.688,0.689,0.693
