Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.618,0.642,0.67,0.693,0.709,0.718,0.734,0.739,0.744,0.75,0.779,0.583,0.635,0.66,0.678,0.686,0.688,0.693,0.695,0.696,0.696,0.699
Fold2,0.501,0.522,0.583,0.605,0.63,0.648,0.665,0.675,0.686,0.692,0.721,0.452,0.513,0.566,0.574,0.587,0.591,0.595,0.599,0.601,0.603,0.605
Fold3,0.451,0.458,0.485,0.496,0.516,0.529,0.542,0.559,0.572,0.582,0.632,0.436,0.462,0.483,0.493,0.507,0.514,0.519,0.523,0.526,0.527,0.536
Fold4,0.565,0.591,0.604,0.631,0.649,0.661,0.672,0.685,0.697,0.709,0.745,0.522,0.605,0.626,0.639,0.647,0.648,0.65,0.654,0.656,0.66,0.661
Fold5,0.403,0.404,0.433,0.464,0.489,0.513,0.537,0.555,0.572,0.582,0.631,0.382,0.414,0.452,0.467,0.478,0.487,0.492,0.498,0.503,0.504,0.511
Mean,0.508,0.524,0.555,0.578,0.599,0.614,0.63,0.643,0.654,0.663,0.702,0.475,0.526,0.558,0.57,0.581,0.585,0.59,0.594,0.596,0.598,0.603
