Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
,0.692,0.7,0.714,0.726,0.738,0.749,0.759,0.768,0.776,0.783,0.825,0.582,0.654,0.68,0.691,0.697,0.701,0.703,0.705,0.706,0.707,0.709
Mean,0.692,0.7,0.714,0.726,0.738,0.749,0.759,0.768,0.776,0.783,0.825,0.582,0.654,0.68,0.691,0.697,0.701,0.703,0.705,0.706,0.707,0.709
