Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
Fold1,0.366,0.361,0.361,0.364,0.369,0.375,0.381,0.386,0.392,0.396,0.438,0.221,0.269,0.288,0.3,0.308,0.314,0.318,0.321,0.324,0.325,0.335
Fold2,0.369,0.362,0.365,0.37,0.376,0.38,0.384,0.389,0.394,0.397,0.436,0.237,0.287,0.311,0.323,0.331,0.336,0.34,0.344,0.347,0.349,0.357
Fold3,0.363,0.35,0.351,0.355,0.36,0.364,0.368,0.373,0.379,0.384,0.432,0.235,0.281,0.302,0.315,0.323,0.327,0.331,0.335,0.337,0.339,0.349
Fold4,0.361,0.357,0.36,0.361,0.367,0.371,0.377,0.381,0.386,0.391,0.433,0.216,0.268,0.291,0.303,0.311,0.316,0.32,0.322,0.324,0.327,0.335
Fold5,0.37,0.361,0.363,0.37,0.375,0.38,0.387,0.392,0.398,0.403,0.445,0.243,0.293,0.315,0.329,0.336,0.341,0.346,0.349,0.352,0.354,0.363
Mean,0.366,0.358,0.36,0.364,0.369,0.374,0.379,0.384,0.39,0.394,0.437,0.23,0.28,0.301,0.314,0.322,0.327,0.331,0.334,0.337,0.339,0.348
