Measurement,ndcg_1,ndcg_2,ndcg_3,ndcg_4,ndcg_5,ndcg_6,ndcg_7,ndcg_8,ndcg_9,ndcg_10,ndcg_20,mrr_1,mrr_2,mrr_3,mrr_4,mrr_5,mrr_6,mrr_7,mrr_8,mrr_9,mrr_10,mrr_20
,0.682,0.686,0.697,0.71,0.723,0.735,0.745,0.755,0.763,0.77,0.815,0.565,0.636,0.658,0.671,0.677,0.682,0.684,0.686,0.687,0.688,0.691
Mean,0.682,0.686,0.697,0.71,0.723,0.735,0.745,0.755,0.763,0.77,0.815,0.565,0.636,0.658,0.671,0.677,0.682,0.684,0.686,0.687,0.688,0.691
